Date,Category,Quantity
2022-03-31,T-Shirt,2.0
2022-04-01,T-Shirt,0.0
2022-04-02,T-Shirt,3.0
2022-04-03,T-Shirt,0.0
2022-04-04,T-Shirt,2.0
2022-04-05,T-Shirt,0.0
2022-04-06,T-Shirt,0.0
2022-04-07,T-Shirt,0.0
2022-04-08,T-Shirt,0.0
2022-04-09,T-Shirt,0.0
2022-04-10,T-Shirt,1.0
2022-04-11,T-Shirt,1.0
2022-04-12,T-Shirt,0.0
2022-04-13,T-Shirt,1.0
2022-04-14,T-Shirt,2.0
2022-04-15,T-Shirt,5.0
2022-04-16,T-Shirt,1.0
2022-04-17,T-Shirt,0.0
2022-04-18,T-Shirt,1.0
2022-04-19,T-Shirt,0.0
2022-04-20,T-Shirt,0.0
2022-04-21,T-Shirt,1.0
2022-04-22,T-Shirt,0.0
2022-04-23,T-Shirt,2.0
2022-04-24,T-Shirt,2.0
2022-04-25,T-Shirt,1.0
2022-04-26,T-Shirt,0.0
2022-04-27,T-Shirt,5.0
2022-04-28,T-Shirt,0.0
2022-04-29,T-Shirt,2.0
2022-04-30,T-Shirt,1.0
2022-05-01,T-Shirt,0.0
2022-05-02,T-Shirt,2.0
2022-05-03,T-Shirt,0.0
2022-05-04,T-Shirt,0.0
2022-05-05,T-Shirt,0.0
2022-05-06,T-Shirt,3.0
2022-05-07,T-Shirt,0.0
2022-05-08,T-Shirt,0.0
2022-05-09,T-Shirt,0.0
2022-05-10,T-Shirt,0.0
2022-05-11,T-Shirt,0.0
2022-05-12,T-Shirt,0.0
2022-05-13,T-Shirt,0.0
2022-05-14,T-Shirt,0.0
2022-05-15,T-Shirt,0.0
2022-05-16,T-Shirt,0.0
2022-05-17,T-Shirt,1.0
2022-05-18,T-Shirt,1.0
2022-05-19,T-Shirt,0.0
2022-05-20,T-Shirt,0.0
2022-05-21,T-Shirt,0.0
2022-05-22,T-Shirt,0.0
2022-05-23,T-Shirt,1.0
2022-05-24,T-Shirt,2.0
2022-05-25,T-Shirt,0.0
2022-05-26,T-Shirt,0.0
2022-05-27,T-Shirt,0.0
2022-05-28,T-Shirt,1.0
2022-05-29,T-Shirt,1.0
2022-05-30,T-Shirt,0.0
2022-05-31,T-Shirt,0.0
2022-06-01,T-Shirt,1.0
2022-06-02,T-Shirt,0.0
2022-06-03,T-Shirt,1.0
2022-06-04,T-Shirt,1.0
2022-06-05,T-Shirt,2.0
2022-06-06,T-Shirt,2.0
2022-06-07,T-Shirt,0.0
2022-06-08,T-Shirt,0.0
2022-06-09,T-Shirt,4.0
2022-06-10,T-Shirt,1.0
2022-06-11,T-Shirt,1.0
2022-06-12,T-Shirt,0.0
2022-06-13,T-Shirt,1.0
2022-06-14,T-Shirt,0.0
2022-06-15,T-Shirt,1.0
2022-06-16,T-Shirt,0.0
2022-06-17,T-Shirt,1.0
2022-06-18,T-Shirt,2.0
2022-06-19,T-Shirt,1.0
2022-06-20,T-Shirt,0.0
2022-06-21,T-Shirt,1.0
2022-06-22,T-Shirt,0.0
2022-06-23,T-Shirt,2.0
2022-06-24,T-Shirt,1.0
2022-06-25,T-Shirt,1.0
2022-06-26,T-Shirt,2.0
2022-06-27,T-Shirt,2.0
2022-06-28,T-Shirt,0.0
2022-06-29,T-Shirt,0.0
2022-06-30,T-Shirt,0.0
2022-07-01,T-Shirt,1.0
2022-07-02,T-Shirt,0.0
2022-07-03,T-Shirt,0.0
2022-07-04,T-Shirt,2.0
2022-07-05,T-Shirt,1.0
2022-07-06,T-Shirt,0.0
2022-07-07,T-Shirt,1.0
2022-07-08,T-Shirt,1.0
2022-07-09,T-Shirt,0.0
2022-07-10,T-Shirt,1.0
2022-07-11,T-Shirt,0.0
2022-07-12,T-Shirt,1.0
2022-07-13,T-Shirt,0.0
2022-07-14,T-Shirt,1.0
2022-07-15,T-Shirt,0.0
2022-07-16,T-Shirt,0.0
2022-07-17,T-Shirt,1.0
2022-07-18,T-Shirt,3.0
2022-07-19,T-Shirt,0.0
2022-07-20,T-Shirt,0.0
2022-07-21,T-Shirt,0.0
2022-07-22,T-Shirt,0.0
2022-07-23,T-Shirt,0.0
2022-07-24,T-Shirt,0.0
2022-07-25,T-Shirt,0.0
2022-07-26,T-Shirt,0.0
2022-07-27,T-Shirt,0.0
2022-07-28,T-Shirt,0.0
2022-07-29,T-Shirt,2.0
2022-07-30,T-Shirt,0.0
2022-07-31,T-Shirt,0.0
2022-08-01,T-Shirt,1.0
2022-08-02,T-Shirt,1.0
2022-08-03,T-Shirt,2.0
2022-08-04,T-Shirt,1.0
2022-08-05,T-Shirt,3.0
2022-08-06,T-Shirt,0.0
2022-08-07,T-Shirt,1.0
2022-08-08,T-Shirt,4.0
2022-08-09,T-Shirt,1.0
2022-08-10,T-Shirt,1.0
2022-08-11,T-Shirt,1.0
2022-08-12,T-Shirt,1.0
2022-08-13,T-Shirt,0.0
2022-08-14,T-Shirt,0.0
2022-08-15,T-Shirt,3.0
2022-08-16,T-Shirt,1.0
2022-08-17,T-Shirt,0.0
2022-08-18,T-Shirt,0.0
2022-08-19,T-Shirt,1.0
2022-08-20,T-Shirt,2.0
2022-08-21,T-Shirt,2.0
2022-08-22,T-Shirt,0.0
2022-08-23,T-Shirt,0.0
2022-08-24,T-Shirt,1.0
2022-08-25,T-Shirt,1.0
2022-08-26,T-Shirt,0.0
2022-08-27,T-Shirt,0.0
2022-08-28,T-Shirt,0.0
2022-08-29,T-Shirt,4.0
2022-08-30,T-Shirt,0.0
2022-08-31,T-Shirt,0.0
2022-09-01,T-Shirt,0.0
2022-09-02,T-Shirt,0.0
2022-09-03,T-Shirt,2.0
2022-09-04,T-Shirt,1.0
2022-09-05,T-Shirt,0.0
2022-09-06,T-Shirt,1.0
2022-09-07,T-Shirt,1.0
2022-09-08,T-Shirt,1.0
2022-09-09,T-Shirt,0.0
2022-09-10,T-Shirt,1.0
2022-09-11,T-Shirt,1.0
2022-09-12,T-Shirt,0.0
2022-09-13,T-Shirt,2.0
2022-09-14,T-Shirt,3.0
2022-09-15,T-Shirt,1.0
2022-09-16,T-Shirt,2.0
2022-09-17,T-Shirt,1.0
2022-09-18,T-Shirt,0.0
2022-09-19,T-Shirt,0.0
2022-09-20,T-Shirt,2.0
2022-09-21,T-Shirt,0.0
2022-09-22,T-Shirt,2.0
2022-09-23,T-Shirt,0.0
2022-09-24,T-Shirt,1.0
2022-09-25,T-Shirt,0.0
2022-09-26,T-Shirt,2.0
2022-09-27,T-Shirt,1.0
2022-09-28,T-Shirt,1.0
2022-09-29,T-Shirt,2.0
2022-09-30,T-Shirt,1.0
2022-10-01,T-Shirt,0.0
2022-10-02,T-Shirt,0.0
2022-10-03,T-Shirt,1.0
2022-10-04,T-Shirt,1.0
2022-10-05,T-Shirt,1.0
2022-10-06,T-Shirt,2.0
2022-10-07,T-Shirt,1.0
2022-10-08,T-Shirt,2.0
2022-10-09,T-Shirt,2.0
2022-10-10,T-Shirt,0.0
2022-10-11,T-Shirt,2.0
2022-10-12,T-Shirt,0.0
2022-10-13,T-Shirt,0.0
2022-10-14,T-Shirt,1.0
2022-10-15,T-Shirt,1.0
2022-10-16,T-Shirt,0.0
2022-10-17,T-Shirt,2.0
2022-10-18,T-Shirt,1.0
2022-10-19,T-Shirt,0.0
2022-10-20,T-Shirt,0.0
2022-10-21,T-Shirt,1.0
2022-10-22,T-Shirt,0.0
2022-10-23,T-Shirt,2.0
2022-10-24,T-Shirt,1.0
2022-10-25,T-Shirt,1.0
2022-10-26,T-Shirt,0.0
2022-10-27,T-Shirt,0.0
2022-10-28,T-Shirt,2.0
2022-10-29,T-Shirt,4.0
2022-10-30,T-Shirt,2.0
2022-10-31,T-Shirt,2.0
2022-11-01,T-Shirt,0.0
2022-11-02,T-Shirt,0.0
2022-11-03,T-Shirt,2.0
2022-11-04,T-Shirt,0.0
2022-11-05,T-Shirt,1.0
2022-11-06,T-Shirt,2.0
2022-11-07,T-Shirt,0.0
2022-11-08,T-Shirt,0.0
2022-11-09,T-Shirt,2.0
2022-11-10,T-Shirt,0.0
2022-11-11,T-Shirt,1.0
2022-11-12,T-Shirt,2.0
2022-11-13,T-Shirt,0.0
2022-11-14,T-Shirt,1.0
2022-11-15,T-Shirt,2.0
2022-11-16,T-Shirt,1.0
2022-11-17,T-Shirt,0.0
2022-11-18,T-Shirt,0.0
2022-11-19,T-Shirt,1.0
2022-11-20,T-Shirt,1.0
2022-11-21,T-Shirt,1.0
2022-11-22,T-Shirt,3.0
2022-11-23,T-Shirt,0.0
2022-11-24,T-Shirt,0.0
2022-11-25,T-Shirt,1.0
2022-11-26,T-Shirt,2.0
2022-11-27,T-Shirt,0.0
2022-11-28,T-Shirt,1.0
2022-11-29,T-Shirt,1.0
2022-11-30,T-Shirt,0.0
2022-12-01,T-Shirt,0.0
2022-12-02,T-Shirt,0.0
2022-12-03,T-Shirt,0.0
2022-12-04,T-Shirt,2.0
2022-12-05,T-Shirt,2.0
2022-12-06,T-Shirt,0.0
2022-12-07,T-Shirt,5.0
2022-12-08,T-Shirt,1.0
2022-12-09,T-Shirt,0.0
2022-12-10,T-Shirt,1.0
2022-12-11,T-Shirt,0.0
2022-12-12,T-Shirt,0.0
2022-12-13,T-Shirt,0.0
2022-12-14,T-Shirt,1.0
2022-12-15,T-Shirt,1.0
2022-12-16,T-Shirt,1.0
2022-12-17,T-Shirt,1.0
2022-12-18,T-Shirt,0.0
2022-12-19,T-Shirt,2.0
2022-12-20,T-Shirt,0.0
2022-12-21,T-Shirt,1.0
2022-12-22,T-Shirt,0.0
2022-12-23,T-Shirt,0.0
2022-12-24,T-Shirt,1.0
2022-12-25,T-Shirt,1.0
2022-12-26,T-Shirt,4.0
2022-12-27,T-Shirt,3.0
2022-12-28,T-Shirt,1.0
2022-12-29,T-Shirt,0.0
2022-12-30,T-Shirt,0.0
2022-12-31,T-Shirt,0.0
2023-01-01,T-Shirt,0.0
2023-01-02,T-Shirt,1.0
2023-01-03,T-Shirt,0.0
2023-01-04,T-Shirt,0.0
2023-01-05,T-Shirt,1.0
2023-01-06,T-Shirt,0.0
2023-01-07,T-Shirt,0.0
2023-01-08,T-Shirt,0.0
2023-01-09,T-Shirt,0.0
2023-01-10,T-Shirt,0.0
2023-01-11,T-Shirt,1.0
2023-01-12,T-Shirt,1.0
2023-01-13,T-Shirt,1.0
2023-01-14,T-Shirt,1.0
2023-01-15,T-Shirt,0.0
2023-01-16,T-Shirt,1.0
2023-01-17,T-Shirt,2.0
2023-01-18,T-Shirt,0.0
2023-01-19,T-Shirt,1.0
2023-01-20,T-Shirt,0.0
2023-01-21,T-Shirt,0.0
2023-01-22,T-Shirt,0.0
2023-01-23,T-Shirt,2.0
2023-01-24,T-Shirt,1.0
2023-01-25,T-Shirt,1.0
2023-01-26,T-Shirt,0.0
2023-01-27,T-Shirt,0.0
2023-01-28,T-Shirt,0.0
2023-01-29,T-Shirt,0.0
2023-01-30,T-Shirt,2.0
2023-01-31,T-Shirt,0.0
2023-02-01,T-Shirt,1.0
2023-02-02,T-Shirt,1.0
2023-02-03,T-Shirt,1.0
2023-02-04,T-Shirt,0.0
2023-02-05,T-Shirt,0.0
2023-02-06,T-Shirt,1.0
2023-02-07,T-Shirt,3.0
2023-02-08,T-Shirt,0.0
2023-02-09,T-Shirt,0.0
2023-02-10,T-Shirt,0.0
2023-02-11,T-Shirt,1.0
2023-02-12,T-Shirt,0.0
2023-02-13,T-Shirt,5.0
2023-02-14,T-Shirt,0.0
2023-02-15,T-Shirt,2.0
2023-02-16,T-Shirt,0.0
2023-02-17,T-Shirt,1.0
2023-02-18,T-Shirt,1.0
2023-02-19,T-Shirt,0.0
2023-02-20,T-Shirt,1.0
2023-02-21,T-Shirt,0.0
2023-02-22,T-Shirt,1.0
2023-02-23,T-Shirt,1.0
2023-02-24,T-Shirt,0.0
2023-02-25,T-Shirt,0.0
2023-02-26,T-Shirt,0.0
2023-02-27,T-Shirt,2.0
2023-02-28,T-Shirt,1.0
2023-03-01,T-Shirt,1.0
2023-03-02,T-Shirt,1.0
2023-03-03,T-Shirt,1.0
2023-03-04,T-Shirt,1.0
2023-03-05,T-Shirt,1.0
2023-03-06,T-Shirt,0.0
2023-03-07,T-Shirt,0.0
2023-03-08,T-Shirt,1.0
2023-03-09,T-Shirt,0.0
2023-03-10,T-Shirt,1.0
2023-03-11,T-Shirt,0.0
2023-03-12,T-Shirt,0.0
2023-03-13,T-Shirt,1.0
2023-03-14,T-Shirt,2.0
2023-03-15,T-Shirt,1.0
2023-03-16,T-Shirt,0.0
2023-03-17,T-Shirt,3.0
2023-03-18,T-Shirt,0.0
2023-03-19,T-Shirt,1.0
2023-03-20,T-Shirt,0.0
2023-03-21,T-Shirt,0.0
2023-03-22,T-Shirt,0.0
2023-03-23,T-Shirt,1.0
2023-03-24,T-Shirt,2.0
2023-03-25,T-Shirt,1.0
2023-03-26,T-Shirt,0.0
2023-03-27,T-Shirt,1.0
2023-03-28,T-Shirt,0.0
2023-03-29,T-Shirt,2.0
2023-03-30,T-Shirt,1.0
2023-03-31,T-Shirt,0.0
2023-04-01,T-Shirt,2.0
2023-04-02,T-Shirt,1.0
2023-04-03,T-Shirt,0.0
2023-04-04,T-Shirt,1.0
2023-04-05,T-Shirt,2.0
2023-04-06,T-Shirt,0.0
2023-04-07,T-Shirt,0.0
2023-04-08,T-Shirt,0.0
2023-04-09,T-Shirt,0.0
2023-04-10,T-Shirt,0.0
2023-04-11,T-Shirt,1.0
2023-04-12,T-Shirt,0.0
2023-04-13,T-Shirt,1.0
2023-04-14,T-Shirt,0.0
2023-04-15,T-Shirt,1.0
2023-04-16,T-Shirt,1.0
2023-04-17,T-Shirt,0.0
2023-04-18,T-Shirt,1.0
2023-04-19,T-Shirt,1.0
2023-04-20,T-Shirt,1.0
2023-04-21,T-Shirt,1.0
2023-04-22,T-Shirt,0.0
2023-04-23,T-Shirt,0.0
2023-04-24,T-Shirt,0.0
2023-04-25,T-Shirt,0.0
2023-04-26,T-Shirt,0.0
2023-04-27,T-Shirt,1.0
2023-04-28,T-Shirt,1.0
2023-04-29,T-Shirt,3.0
2023-04-30,T-Shirt,0.0
2023-05-01,T-Shirt,0.0
2023-05-02,T-Shirt,0.0
2023-05-03,T-Shirt,0.0
2023-05-04,T-Shirt,0.0
2023-05-05,T-Shirt,1.0
2023-05-06,T-Shirt,2.0
2023-05-07,T-Shirt,1.0
2023-05-08,T-Shirt,2.0
2023-05-09,T-Shirt,1.0
2023-05-10,T-Shirt,1.0
2023-05-11,T-Shirt,0.0
2023-05-12,T-Shirt,1.0
2023-05-13,T-Shirt,0.0
2023-05-14,T-Shirt,1.0
2023-05-15,T-Shirt,0.0
2023-05-16,T-Shirt,1.0
2023-05-17,T-Shirt,0.0
2023-05-18,T-Shirt,1.0
2023-05-19,T-Shirt,1.0
2023-05-20,T-Shirt,0.0
2023-05-21,T-Shirt,1.0
2023-05-22,T-Shirt,1.0
2023-05-23,T-Shirt,0.0
2023-05-24,T-Shirt,3.0
2023-05-25,T-Shirt,2.0
2023-05-26,T-Shirt,0.0
2023-05-27,T-Shirt,1.0
2023-05-28,T-Shirt,0.0
2023-05-29,T-Shirt,0.0
2023-05-30,T-Shirt,2.0
2023-05-31,T-Shirt,0.0
2023-06-01,T-Shirt,1.0
2023-06-02,T-Shirt,0.0
2023-06-03,T-Shirt,3.0
2023-06-04,T-Shirt,0.0
2023-06-05,T-Shirt,1.0
2023-06-06,T-Shirt,2.0
2023-06-07,T-Shirt,3.0
2023-06-08,T-Shirt,1.0
2023-06-09,T-Shirt,1.0
2023-06-10,T-Shirt,2.0
2023-06-11,T-Shirt,1.0
2023-06-12,T-Shirt,0.0
2023-06-13,T-Shirt,1.0
2023-06-14,T-Shirt,0.0
2023-06-15,T-Shirt,0.0
2023-06-16,T-Shirt,1.0
2023-06-17,T-Shirt,0.0
2023-06-18,T-Shirt,2.0
2023-06-19,T-Shirt,0.0
2023-06-20,T-Shirt,0.0
2023-06-21,T-Shirt,0.0
2023-06-22,T-Shirt,1.0
2023-06-23,T-Shirt,0.0
2023-06-24,T-Shirt,1.0
2023-06-25,T-Shirt,1.0
2023-06-26,T-Shirt,1.0
2023-06-27,T-Shirt,2.0
2023-06-28,T-Shirt,0.0
2023-06-29,T-Shirt,0.0
2023-06-30,T-Shirt,2.0
2023-07-01,T-Shirt,0.0
2023-07-02,T-Shirt,1.0
2023-07-03,T-Shirt,0.0
2023-07-04,T-Shirt,0.0
2023-07-05,T-Shirt,0.0
2023-07-06,T-Shirt,1.0
2023-07-07,T-Shirt,2.0
2023-07-08,T-Shirt,2.0
2023-07-09,T-Shirt,2.0
2023-07-10,T-Shirt,1.0
2023-07-11,T-Shirt,1.0
2023-07-12,T-Shirt,1.0
2023-07-13,T-Shirt,1.0
2023-07-14,T-Shirt,3.0
2023-07-15,T-Shirt,3.0
2023-07-16,T-Shirt,1.0
2023-07-17,T-Shirt,2.0
2023-07-18,T-Shirt,0.0
2023-07-19,T-Shirt,0.0
2023-07-20,T-Shirt,1.0
2023-07-21,T-Shirt,3.0
2023-07-22,T-Shirt,0.0
2023-07-23,T-Shirt,0.0
2023-07-24,T-Shirt,2.0
2023-07-25,T-Shirt,0.0
2023-07-26,T-Shirt,0.0
2023-07-27,T-Shirt,0.0
2023-07-28,T-Shirt,0.0
2023-07-29,T-Shirt,1.0
2023-07-30,T-Shirt,0.0
2023-07-31,T-Shirt,4.0
2023-08-01,T-Shirt,0.0
2023-08-02,T-Shirt,2.0
2023-08-03,T-Shirt,1.0
2023-08-04,T-Shirt,2.0
2023-08-05,T-Shirt,0.0
2023-08-06,T-Shirt,0.0
2023-08-07,T-Shirt,1.0
2023-08-08,T-Shirt,1.0
2023-08-09,T-Shirt,1.0
2023-08-10,T-Shirt,1.0
2023-08-11,T-Shirt,0.0
2023-08-12,T-Shirt,1.0
2023-08-13,T-Shirt,1.0
2023-08-14,T-Shirt,2.0
2023-08-15,T-Shirt,0.0
2023-08-16,T-Shirt,1.0
2023-08-17,T-Shirt,0.0
2023-08-18,T-Shirt,2.0
2023-08-19,T-Shirt,2.0
2023-08-20,T-Shirt,0.0
2023-08-21,T-Shirt,0.0
2023-08-22,T-Shirt,0.0
2023-08-23,T-Shirt,0.0
2023-08-24,T-Shirt,0.0
2023-08-25,T-Shirt,2.0
2023-08-26,T-Shirt,1.0
2023-08-27,T-Shirt,0.0
2023-08-28,T-Shirt,1.0
2023-08-29,T-Shirt,0.0
2023-08-30,T-Shirt,0.0
2023-08-31,T-Shirt,2.0
2023-09-01,T-Shirt,0.0
2023-09-02,T-Shirt,0.0
2023-09-03,T-Shirt,2.0
2023-09-04,T-Shirt,1.0
2023-09-05,T-Shirt,2.0
2023-09-06,T-Shirt,1.0
2023-09-07,T-Shirt,1.0
2023-09-08,T-Shirt,3.0
2023-09-09,T-Shirt,0.0
2023-09-10,T-Shirt,3.0
2023-09-11,T-Shirt,1.0
2023-09-12,T-Shirt,1.0
2023-09-13,T-Shirt,0.0
2023-09-14,T-Shirt,0.0
2023-09-15,T-Shirt,0.0
2023-09-16,T-Shirt,1.0
2023-09-17,T-Shirt,0.0
2023-09-18,T-Shirt,0.0
2023-09-19,T-Shirt,0.0
2023-09-20,T-Shirt,1.0
2023-09-21,T-Shirt,0.0
2023-09-22,T-Shirt,0.0
2023-09-23,T-Shirt,0.0
2023-09-24,T-Shirt,1.0
2023-09-25,T-Shirt,2.0
2023-09-26,T-Shirt,0.0
2023-09-27,T-Shirt,0.0
2023-09-28,T-Shirt,1.0
2023-09-29,T-Shirt,0.0
2023-09-30,T-Shirt,2.0
2023-10-01,T-Shirt,1.0
2023-10-02,T-Shirt,1.0
2023-10-03,T-Shirt,3.0
2023-10-04,T-Shirt,3.0
2023-10-05,T-Shirt,0.0
2023-10-06,T-Shirt,2.0
2023-10-07,T-Shirt,0.0
2023-10-08,T-Shirt,1.0
2023-10-09,T-Shirt,2.0
2023-10-10,T-Shirt,1.0
2023-10-11,T-Shirt,0.0
2023-10-12,T-Shirt,0.0
2023-10-13,T-Shirt,0.0
2023-10-14,T-Shirt,0.0
2023-10-15,T-Shirt,0.0
2023-10-16,T-Shirt,0.0
2023-10-17,T-Shirt,5.0
2023-10-18,T-Shirt,0.0
2023-10-19,T-Shirt,3.0
2023-10-20,T-Shirt,0.0
2023-10-21,T-Shirt,2.0
2023-10-22,T-Shirt,5.0
2023-10-23,T-Shirt,2.0
2023-10-24,T-Shirt,2.0
2023-10-25,T-Shirt,2.0
2023-10-26,T-Shirt,2.0
2023-10-27,T-Shirt,2.0
2023-10-28,T-Shirt,0.0
2023-10-29,T-Shirt,0.0
2023-10-30,T-Shirt,0.0
2023-10-31,T-Shirt,0.0
2023-11-01,T-Shirt,0.0
2023-11-02,T-Shirt,0.0
2023-11-03,T-Shirt,2.0
2023-11-04,T-Shirt,1.0
2023-11-05,T-Shirt,1.0
2023-11-06,T-Shirt,1.0
2023-11-07,T-Shirt,1.0
2023-11-08,T-Shirt,1.0
2023-11-09,T-Shirt,0.0
2023-11-10,T-Shirt,2.0
2023-11-11,T-Shirt,0.0
2023-11-12,T-Shirt,2.0
2023-11-13,T-Shirt,0.0
2023-11-14,T-Shirt,2.0
2023-11-15,T-Shirt,2.0
2023-11-16,T-Shirt,0.0
2023-11-17,T-Shirt,3.0
2023-11-18,T-Shirt,0.0
2023-11-19,T-Shirt,0.0
2023-11-20,T-Shirt,0.0
2023-11-21,T-Shirt,0.0
2023-11-22,T-Shirt,0.0
2023-11-23,T-Shirt,0.0
2023-11-24,T-Shirt,1.0
2023-11-25,T-Shirt,1.0
2023-11-26,T-Shirt,3.0
2023-11-27,T-Shirt,0.0
2023-11-28,T-Shirt,0.0
2023-11-29,T-Shirt,2.0
2023-11-30,T-Shirt,2.0
2023-12-01,T-Shirt,1.0
2023-12-02,T-Shirt,0.0
2023-12-03,T-Shirt,1.0
2023-12-04,T-Shirt,1.0
2023-12-05,T-Shirt,1.0
2023-12-06,T-Shirt,1.0
2023-12-07,T-Shirt,1.0
2023-12-08,T-Shirt,2.0
2023-12-09,T-Shirt,0.0
2023-12-10,T-Shirt,1.0
2023-12-11,T-Shirt,0.0
2023-12-12,T-Shirt,2.0
2023-12-13,T-Shirt,0.0
2023-12-14,T-Shirt,1.0
2023-12-15,T-Shirt,0.0
2023-12-16,T-Shirt,0.0
2023-12-17,T-Shirt,0.0
2023-12-18,T-Shirt,1.0
2023-12-19,T-Shirt,1.0
2023-12-20,T-Shirt,0.0
2023-12-21,T-Shirt,1.0
2023-12-22,T-Shirt,0.0
2023-12-23,T-Shirt,0.0
2023-12-24,T-Shirt,0.0
2023-12-25,T-Shirt,0.0
2023-12-26,T-Shirt,0.0
2023-12-27,T-Shirt,2.0
2023-12-28,T-Shirt,0.0
2023-12-29,T-Shirt,0.0
2023-12-30,T-Shirt,1.0
2023-12-31,T-Shirt,6.0
2024-01-01,T-Shirt,2.0
2024-01-02,T-Shirt,0.0
2024-01-03,T-Shirt,0.0
2024-01-04,T-Shirt,0.0
2024-01-05,T-Shirt,2.0
2024-01-06,T-Shirt,2.0
2024-01-07,T-Shirt,1.0
2024-01-08,T-Shirt,3.0
2024-01-09,T-Shirt,1.0
2024-01-10,T-Shirt,1.0
2024-01-11,T-Shirt,0.0
2024-01-12,T-Shirt,3.0
2024-01-13,T-Shirt,0.0
2024-01-14,T-Shirt,0.0
2024-01-15,T-Shirt,1.0
2024-01-16,T-Shirt,1.0
2024-01-17,T-Shirt,0.0
2024-01-18,T-Shirt,0.0
2024-01-19,T-Shirt,0.0
2024-01-20,T-Shirt,0.0
2024-01-21,T-Shirt,0.0
2024-01-22,T-Shirt,1.0
2024-01-23,T-Shirt,0.0
2024-01-24,T-Shirt,0.0
2024-01-25,T-Shirt,1.0
2024-01-26,T-Shirt,1.0
2024-01-27,T-Shirt,1.0
2024-01-28,T-Shirt,1.0
2024-01-29,T-Shirt,1.0
2024-01-30,T-Shirt,0.0
2024-01-31,T-Shirt,1.0
2024-02-01,T-Shirt,0.0
2024-02-02,T-Shirt,2.0
2024-02-03,T-Shirt,0.0
2024-02-04,T-Shirt,3.0
2024-02-05,T-Shirt,0.0
2024-02-06,T-Shirt,1.0
2024-02-07,T-Shirt,0.0
2024-02-08,T-Shirt,1.0
2024-02-09,T-Shirt,0.0
2024-02-10,T-Shirt,0.0
2024-02-11,T-Shirt,1.0
2024-02-12,T-Shirt,1.0
2024-02-13,T-Shirt,0.0
2024-02-14,T-Shirt,0.0
2024-02-15,T-Shirt,2.0
2024-02-16,T-Shirt,1.0
2024-02-17,T-Shirt,0.0
2024-02-18,T-Shirt,0.0
2024-02-19,T-Shirt,0.0
2024-02-20,T-Shirt,0.0
2024-02-21,T-Shirt,1.0
2024-02-22,T-Shirt,1.0
2024-02-23,T-Shirt,1.0
2024-02-24,T-Shirt,0.0
2024-02-25,T-Shirt,0.0
2024-02-26,T-Shirt,0.0
2024-02-27,T-Shirt,2.0
2024-02-28,T-Shirt,1.0
2024-02-29,T-Shirt,1.0
2024-03-01,T-Shirt,1.0
2024-03-02,T-Shirt,4.0
2024-03-03,T-Shirt,1.0
2024-03-04,T-Shirt,0.0
2024-03-05,T-Shirt,2.0
2024-03-06,T-Shirt,0.0
2024-03-07,T-Shirt,3.0
2024-03-08,T-Shirt,0.0
2024-03-09,T-Shirt,0.0
2024-03-10,T-Shirt,0.0
2024-03-11,T-Shirt,0.0
2024-03-12,T-Shirt,0.0
2024-03-13,T-Shirt,0.0
2024-03-14,T-Shirt,0.0
2024-03-15,T-Shirt,1.0
2024-03-16,T-Shirt,0.0
2024-03-17,T-Shirt,0.0
2024-03-18,T-Shirt,1.0
2024-03-19,T-Shirt,0.0
2024-03-20,T-Shirt,0.0
2024-03-21,T-Shirt,2.0
2024-03-22,T-Shirt,0.0
2024-03-23,T-Shirt,2.0
2024-03-24,T-Shirt,3.0
2024-03-25,T-Shirt,0.0
2024-03-26,T-Shirt,2.0
2021-03-28,Trouser,2.0
2021-03-29,Trouser,1.0
2021-03-30,Trouser,0.0
2021-03-31,Trouser,1.0
2021-04-01,Trouser,0.0
2021-04-02,Trouser,0.0
2021-04-03,Trouser,0.0
2021-04-04,Trouser,0.0
2021-04-05,Trouser,0.0
2021-04-06,Trouser,0.0
2021-04-07,Trouser,0.0
2021-04-08,Trouser,1.0
2021-04-09,Trouser,2.0
2021-04-10,Trouser,1.0
2021-04-11,Trouser,1.0
2021-04-12,Trouser,2.0
2021-04-13,Trouser,2.0
2021-04-14,Trouser,3.0
2021-04-15,Trouser,0.0
2021-04-16,Trouser,0.0
2021-04-17,Trouser,0.0
2021-04-18,Trouser,1.0
2021-04-19,Trouser,0.0
2021-04-20,Trouser,0.0
2021-04-21,Trouser,2.0
2021-04-22,Trouser,0.0
2021-04-23,Trouser,2.0
2021-04-24,Trouser,0.0
2021-04-25,Trouser,2.0
2021-04-26,Trouser,2.0
2021-04-27,Trouser,0.0
2021-04-28,Trouser,0.0
2021-04-29,Trouser,2.0
2021-04-30,Trouser,0.0
2021-05-01,Trouser,0.0
2021-05-02,Trouser,0.0
2021-05-03,Trouser,1.0
2021-05-04,Trouser,0.0
2021-05-05,Trouser,2.0
2021-05-06,Trouser,0.0
2021-05-07,Trouser,0.0
2021-05-08,Trouser,0.0
2021-05-09,Trouser,3.0
2021-05-10,Trouser,2.0
2021-05-11,Trouser,3.0
2021-05-12,Trouser,1.0
2021-05-13,Trouser,0.0
2021-05-14,Trouser,0.0
2021-05-15,Trouser,0.0
2021-05-16,Trouser,0.0
2021-05-17,Trouser,0.0
2021-05-18,Trouser,1.0
2021-05-19,Trouser,3.0
2021-05-20,Trouser,2.0
2021-05-21,Trouser,0.0
2021-05-22,Trouser,4.0
